14011.0:278.0
14484.0:243.0
14485.0:238.0
14486.0:215.0
14487.0:162.0
14488.0:139.0
14489.0:94.0
14490.0:63.0
14491.0:20.0
14492.0:38.0
14493.0:25.0
14494.0:137.0
14495.0:226.0
14496.0:306.0
14497.0:285.0
14498.0:351.0
14499.0:369.0
14500.0:435.0
14501.0:440.0
14502.0:489.0
14503.0:542.0
14504.0:575.0
14505.0:600.0
14506.0:591.0
14507.0:614.0
14508.0:599.0
14509.0:755.0
14510.0:936.0
14511.0:930.0
14512.0:709.0
14513.0:610.0
14514.0:536.0
14515.0:605.0
14516.0:592.0
14517.0:582.0
14518.0:483.0
14519.0:428.0
14520.0:342.0
14521.0:309.0
14522.0:281.0
14523.0:265.0
14524.0:253.0
14525.0:228.0
14526.0:242.0
14527.0:218.0
14528.0:240.0
14529.0:234.0
14530.0:235.0
14531.0:123.0
14532.0:46.0
14533.0:11.0
14534.0:3.0
14535.0:14.0
14536.0:78.0
14537.0:78.0
14538.0:98.0
14539.0:29.0
14540.0:5.0
14541.0:2.0
14542.0:0.0
14543.0:22.0
14544.0:70.0
14545.0:94.0
14546.0:205.0
14547.0:306.0
14548.0:341.0
14549.0:426.0
14550.0:494.0
14551.0:575.0
14552.0:507.0
14553.0:535.0
14554.0:468.0
14555.0:510.0
14556.0:430.0
14557.0:464.0
14558.0:438.0
14559.0:508.0
14560.0:482.0
14561.0:529.0
14562.0:492.0
14563.0:540.0
14564.0:519.0
14565.0:509.0
14566.0:466.0
14567.0:452.0
14568.0:419.0
14569.0:359.0
14570.0:320.0
14571.0:242.0
14572.0:217.0
14573.0:157.0
14574.0:156.0
14575.0:74.0
14576.0:47.0
14577.0:28.0
14578.0:207.0
14579.0:307.0
14580.0:210.0
14581.0:53.0
14582.0:19.0
14583.0:119.0
14584.0:371.0
14585.0:489.0
14586.0:615.0
14587.0:678.0
14588.0:708.0
14589.0:752.0
14590.0:756.0
14591.0:811.0
14592.0:802.0
14593.0:843.0
14594.0:703.0
14595.0:651.0
14596.0:533.0
14597.0:550.0
14598.0:558.0
14599.0:661.0
14600.0:671.0
14601.0:726.0
14602.0:716.0
14603.0:772.0
14604.0:808.0
14605.0:804.0
14606.0:803.0
14607.0:733.0
14608.0:668.0
14609.0:583.0
14610.0:554.0
14611.0:486.0
14612.0:460.0
14613.0:397.0
14614.0:425.0
14615.0:387.0
14616.0:403.0
14617.0:369.0
14618.0:349.0
14619.0:247.0
14620.0:117.0
14621.0:33.0
14622.0:13.0
14623.0:6.0
14624.0:0.0
14625.0:0.0
14626.0:0.0
14627.0:0.0
14628.0:0.0
14629.0:3.0
14630.0:8.0
14631.0:148.0
14632.0:284.0
14633.0:352.0
14634.0:353.0
14635.0:395.0
14636.0:322.0
14637.0:322.0
14638.0:323.0
14639.0:422.0
14640.0:324.0
14641.0:347.0
14642.0:282.0
14643.0:357.0
14644.0:371.0
14645.0:649.0
14646.0:860.0
14647.0:745.0
14648.0:526.0
14649.0:435.0
14650.0:344.0
14651.0:255.0
14652.0:216.0
14653.0:186.0
14654.0:155.0
14655.0:77.0
14656.0:83.0
14657.0:50.0
14658.0:56.0
14659.0:16.0
14660.0:4.0
14661.0:0.0
14662.0:11.0
14663.0:1.0
14664.0:11.0
14665.0:1.0
14666.0:0.0
14667.0:68.0
14668.0:225.0
14669.0:275.0
14670.0:488.0
14671.0:646.0
14672.0:725.0
14673.0:804.0
14674.0:825.0
14675.0:888.0
14676.0:887.0
14677.0:970.0
14678.0:942.0
14679.0:999.0
14680.0:953.0
14681.0:985.0
14682.0:951.0
14683.0:952.0
14684.0:767.0
14685.0:640.0
14686.0:496.0
14687.0:381.0
14688.0:282.0
14689.0:257.0
14690.0:206.0
14691.0:173.0
14692.0:183.0
14693.0:235.0
14694.0:290.0
14695.0:317.0
14696.0:341.0
14697.0:306.0
14698.0:404.0
14699.0:436.0
14700.0:473.0
14701.0:385.0
14702.0:328.0
14703.0:285.0
14704.0:331.0
14705.0:181.0
14706.0:67.0
14707.0:16.0
14708.0:3.0
14709.0:39.0
14710.0:198.0
14711.0:273.0
14712.0:222.0
14713.0:161.0
14714.0:159.0
14715.0:232.0
14716.0:195.0
14717.0:151.0
14718.0:190.0
14719.0:278.0
14720.0:264.0
14721.0:348.0
14722.0:436.0
14723.0:602.0
14724.0:555.0
14725.0:567.0
14726.0:408.0
14727.0:317.0
14728.0:160.0
14729.0:143.0
14730.0:109.0
14731.0:159.0
14732.0:152.0
14733.0:250.0
14734.0:311.0
14735.0:383.0
14736.0:419.0
14737.0:402.0
14738.0:420.0
14739.0:331.0
14740.0:310.0
14741.0:177.0
14742.0:151.0
14743.0:52.0
14744.0:21.0
14745.0:27.0
14746.0:192.0
14747.0:275.0
14748.0:469.0
14749.0:537.0
14750.0:777.0
14751.0:900.0
14752.0:841.0
14753.0:865.0
14754.0:900.0
14755.0:980.0
14756.0:962.0
14757.0:840.0
14758.0:583.0
14759.0:589.0
14760.0:537.0
14761.0:653.0
14762.0:577.0
14763.0:502.0
14764.0:247.0
14765.0:74.0
14766.0:22.0
14767.0:17.0
14768.0:180.0
14769.0:359.0
14770.0:537.0
14771.0:840.0
14772.0:992.0
14773.0:807.0
14774.0:603.0
14775.0:440.0
14776.0:336.0
14777.0:266.0
14778.0:270.0
14779.0:251.0
14780.0:333.0
14781.0:236.0
14782.0:101.0
14783.0:23.0
14784.0:5.0
14785.0:23.0
14786.0:114.0
14787.0:264.0
14788.0:404.0
14789.0:355.0
14790.0:276.0
14791.0:339.0
14792.0:377.0
14793.0:331.0
14794.0:310.0
14795.0:334.0
14796.0:249.0
14797.0:228.0
14798.0:139.0
14799.0:65.0
14800.0:17.0
14801.0:75.0
14802.0:53.0
14803.0:89.0
14804.0:31.0
14805.0:22.0
14806.0:9.0
14807.0:110.0
14808.0:177.0
14809.0:386.0
14810.0:411.0
14811.0:545.0
14812.0:530.0
14813.0:598.0
14814.0:525.0
14815.0:516.0
14816.0:424.0
14817.0:316.0
14818.0:178.0
14819.0:79.0
14820.0:56.0
14821.0:19.0
14822.0:192.0
14823.0:146.0
14824.0:261.0
14825.0:246.0
14826.0:526.0
14827.0:558.0
14828.0:784.0
14829.0:508.0
14830.0:507.0
14831.0:494.0
14832.0:887.0
14833.0:909.0
14834.0:878.0
14835.0:718.0
14836.0:690.0
14837.0:562.0
14838.0:452.0
14839.0:229.0
14840.0:105.0
14841.0:342.0
14842.0:574.0
14843.0:750.0
14844.0:652.0
14845.0:668.0
14846.0:805.0
14847.0:973.0
14848.0:836.0
14849.0:819.0
14850.0:734.0
14851.0:655.0
14852.0:491.0
14853.0:367.0
14854.0:284.0
14855.0:220.0
14856.0:95.0
14857.0:27.0
14858.0:5.0
14859.0:0.0
14860.0:179.0
14861.0:511.0
14862.0:708.0
14863.0:533.0
14864.0:219.0
14865.0:51.0
14866.0:10.0
14867.0:4.0
14868.0:0.0
14869.0:31.0
14870.0:84.0
14871.0:25.0
14872.0:43.0
14873.0:156.0
14874.0:125.0
14875.0:25.0
14876.0:3.0
14877.0:0.0
14878.0:0.0
14879.0:0.0
14880.0:0.0
14881.0:81.0
14882.0:182.0
14883.0:387.0
14884.0:461.0
14885.0:660.0
14886.0:637.0
14887.0:758.0
14888.0:579.0
14889.0:546.0
14890.0:285.0
14891.0:221.0
14892.0:186.0
14893.0:399.0
14894.0:236.0
14895.0:120.0
14896.0:75.0
14897.0:202.0
14898.0:566.0
14899.0:917.0
14900.0:995.0
14901.0:730.0
14902.0:678.0
14903.0:612.0
14904.0:780.0
14905.0:700.0
14906.0:722.0
14907.0:642.0
14908.0:841.0
14909.0:699.0
14910.0:763.0
14911.0:583.0
14912.0:442.0
14913.0:134.0
14914.0:251.0
14915.0:476.0
14916.0:690.0
14917.0:685.0
14918.0:652.0
14919.0:633.0
14920.0:682.0
14921.0:703.0
14922.0:686.0
14923.0:664.0
14924.0:523.0
14925.0:424.0
14926.0:254.0
14927.0:160.0
14928.0:43.0
14929.0:10.0
14930.0:2.0
14931.0:55.0
14932.0:176.0
14933.0:338.0
14934.0:305.0
14935.0:416.0
14936.0:806.0
14937.0:824.0
14938.0:512.0
14939.0:355.0
14940.0:361.0
14941.0:259.0
14942.0:70.0
14943.0:15.0
14944.0:2.0
14945.0:1.0
14946.0:86.0
14947.0:27.0
14948.0:3.0
14949.0:0.0
14950.0:27.0
14951.0:148.0
14952.0:456.0
14953.0:348.0
14954.0:415.0
14955.0:303.0
14956.0:409.0
14957.0:329.0
14958.0:422.0
14959.0:338.0
14960.0:362.0
14961.0:277.0
14962.0:221.0
14963.0:70.0
14964.0:17.0
14965.0:18.0
14966.0:3.0
14967.0:147.0
14968.0:269.0
14969.0:574.0
14970.0:926.0
14971.0:1001.0
14972.0:890.0
14973.0:900.0
14974.0:729.0
14975.0:656.0
14976.0:619.0
14977.0:584.0
14978.0:438.0
14979.0:418.0
14980.0:374.0
14981.0:333.0
14982.0:228.0
14983.0:83.0
14984.0:19.0
14985.0:3.0
14986.0:190.0
14987.0:458.0
14988.0:654.0
14989.0:660.0
14990.0:897.0
14991.0:972.0
14992.0:1007.0
14993.0:940.0
14994.0:915.0
14995.0:709.0
14996.0:569.0
14997.0:358.0
14998.0:129.0
14999.0:30.0
15000.0:6.0
15001.0:0.0
15002.0:18.0
15003.0:444.0
15004.0:426.0
15005.0:275.0
15006.0:190.0
15007.0:511.0
15008.0:866.0
15009.0:905.0
15010.0:447.0
15011.0:319.0
15012.0:183.0
15013.0:270.0
15014.0:211.0
15015.0:235.0
15016.0:279.0
15017.0:436.0
15018.0:516.0
15019.0:502.0
15020.0:510.0
15021.0:420.0
15022.0:421.0
15023.0:498.0
15024.0:741.0
15025.0:882.0
15026.0:993.0
15027.0:1019.0
15028.0:1021.0
15029.0:997.0
15030.0:990.0
15031.0:751.0
15032.0:619.0
15033.0:225.0
15034.0:72.0
15035.0:25.0
15036.0:28.0
15037.0:6.0
15038.0:1.0
15039.0:0.0
15040.0:0.0
15041.0:2.0
15042.0:0.0
15043.0:89.0
15044.0:242.0
15045.0:400.0
15046.0:546.0
15047.0:639.0
15048.0:544.0
15049.0:672.0
15050.0:592.0
15051.0:581.0
15052.0:333.0
15053.0:303.0
15054.0:98.0
15055.0:36.0
15056.0:16.0
15057.0:462.0
15058.0:897.0
15059.0:974.0
15060.0:965.0
15061.0:1014.0
15062.0:1020.0
15063.0:1022.0
15064.0:1021.0
15065.0:1023.0
15066.0:1014.0
15067.0:789.0
15068.0:633.0
15069.0:246.0
15070.0:59.0
15071.0:13.0
15072.0:2.0
15073.0:11.0
15074.0:84.0
15075.0:21.0
15076.0:3.0
15077.0:1.0
15078.0:3.0
15079.0:9.0
15080.0:105.0
15081.0:319.0
15082.0:552.0
15083.0:637.0
15084.0:590.0
15085.0:537.0
15086.0:509.0
15087.0:433.0
15088.0:221.0
15089.0:161.0
15090.0:59.0
15091.0:107.0
15092.0:142.0
15093.0:413.0
15094.0:492.0
15095.0:607.0
15096.0:523.0
15097.0:545.0
15098.0:451.0
15099.0:409.0
15100.0:281.0
15101.0:200.0
15102.0:63.0
15103.0:15.0
15104.0:3.0
15105.0:3.0
15106.0:16.0
15107.0:11.0
15108.0:259.0
15109.0:260.0
15110.0:98.0
15111.0:22.0
15112.0:5.0
15113.0:0.0
15114.0:99.0
15115.0:257.0
15116.0:535.0
15117.0:629.0
15118.0:735.0
15119.0:697.0
15120.0:862.0
15121.0:968.0
15122.0:904.0
15123.0:769.0
15124.0:550.0
15125.0:474.0
15126.0:683.0
15127.0:859.0
15128.0:820.0
15129.0:877.0
15130.0:792.0
15131.0:854.0
15132.0:716.0
15133.0:900.0
15134.0:750.0
15135.0:883.0
15136.0:777.0
15137.0:929.0
15138.0:846.0
15139.0:740.0
15140.0:284.0
15141.0:68.0
15142.0:15.0
15143.0:2.0
15144.0:0.0
15145.0:0.0
15146.0:44.0
15147.0:20.0
15148.0:47.0
15149.0:50.0
15150.0:105.0
15151.0:449.0
15152.0:902.0
15153.0:848.0
15154.0:798.0
15155.0:441.0
15156.0:377.0
15157.0:122.0
15158.0:29.0
15159.0:7.0
15160.0:0.0
15161.0:0.0
15162.0:9.0
15163.0:54.0
15164.0:292.0
15165.0:402.0
15166.0:646.0
15167.0:650.0
15168.0:695.0
15169.0:610.0
15170.0:565.0
15171.0:474.0
15172.0:257.0
15173.0:61.0
15174.0:13.0
15175.0:2.0
15176.0:0.0
15177.0:93.0
15178.0:72.0
15179.0:377.0
15180.0:279.0
15181.0:388.0
15182.0:249.0
15183.0:540.0
15184.0:723.0
15185.0:955.0
15186.0:1005.0
15187.0:1009.0
15188.0:965.0
15189.0:633.0
15190.0:409.0
15191.0:222.0
15192.0:203.0
15193.0:276.0
15194.0:689.0
15195.0:957.0
15196.0:1012.0
15197.0:1021.0
15198.0:1021.0
15199.0:1022.0
15200.0:1019.0
15201.0:1022.0
15202.0:1007.0
15203.0:846.0
15204.0:509.0
15205.0:144.0
15206.0:33.0
15207.0:24.0
15208.0:109.0
15209.0:279.0
15210.0:254.0
15211.0:139.0
15212.0:35.0
15213.0:7.0
15214.0:3.0
15215.0:5.0
15216.0:0.0
15217.0:98.0
15218.0:306.0
15219.0:637.0
15220.0:478.0
15221.0:424.0
15222.0:402.0
15223.0:284.0
15224.0:78.0
15225.0:20.0
15226.0:3.0
15227.0:0.0
15228.0:37.0
15229.0:220.0
15230.0:555.0
15231.0:758.0
15232.0:732.0
15233.0:678.0
15234.0:753.0
15235.0:654.0
15236.0:662.0
15237.0:512.0
15238.0:498.0
15239.0:193.0
15240.0:45.0
15241.0:9.0
15242.0:1.0
15243.0:0.0
15244.0:0.0
15245.0:0.0
15246.0:0.0
15247.0:3.0
15248.0:137.0
15249.0:406.0
15250.0:791.0
15251.0:806.0
15252.0:621.0
15253.0:555.0
15254.0:538.0
15255.0:759.0
15256.0:810.0
15257.0:877.0
15258.0:527.0
15259.0:275.0
15260.0:363.0
15261.0:850.0
15262.0:995.0
15263.0:1019.0
15264.0:1023.0
15265.0:1023.0
15266.0:1022.0
15267.0:1023.0
15268.0:1023.0
15269.0:1021.0
15270.0:999.0
15271.0:644.0
15272.0:261.0
15273.0:65.0
15274.0:134.0
15275.0:360.0
15276.0:749.0
15277.0:477.0
15278.0:368.0
15279.0:104.0
15280.0:23.0
15281.0:4.0
15282.0:1.0
15283.0:195.0
15284.0:845.0
15285.0:994.0
15286.0:615.0
15287.0:162.0
15288.0:65.0
15289.0:34.0
15290.0:11.0
15291.0:1.0
15292.0:0.0
15293.0:0.0
15294.0:0.0
15295.0:121.0
15296.0:222.0
15297.0:439.0
15298.0:504.0
15299.0:661.0
15300.0:616.0
15301.0:880.0
15302.0:900.0
15303.0:948.0
15304.0:686.0
15305.0:570.0
15306.0:171.0
15307.0:38.0
15308.0:11.0
15309.0:11.0
15310.0:156.0
15311.0:574.0
15312.0:910.0
15313.0:723.0
15314.0:350.0
15315.0:277.0
15316.0:467.0
15317.0:561.0
15318.0:560.0
15319.0:398.0
15320.0:419.0
15321.0:325.0
15322.0:472.0
15323.0:375.0
15324.0:513.0
15325.0:400.0
15326.0:353.0
15327.0:304.0
15328.0:389.0
15329.0:380.0
15330.0:458.0
15331.0:578.0
15332.0:812.0
15333.0:974.0
15334.0:930.0
15335.0:985.0
15336.0:1009.0
15337.0:964.0
15338.0:368.0
15339.0:84.0
15340.0:19.0
15341.0:176.0
15342.0:447.0
15343.0:602.0
15344.0:309.0
15345.0:95.0
15346.0:37.0
15347.0:207.0
15348.0:623.0
15349.0:928.0
15350.0:962.0
15351.0:772.0
15352.0:409.0
15353.0:225.0
15354.0:104.0
15355.0:48.0
15356.0:11.0
15357.0:2.0
15358.0:0.0
15359.0:0.0
15360.0:31.0
15361.0:93.0
15362.0:365.0
15363.0:473.0
15364.0:643.0
15365.0:469.0
15366.0:384.0
15367.0:288.0
15368.0:547.0
15369.0:478.0
15370.0:532.0
15371.0:342.0
15372.0:161.0
15373.0:38.0
15374.0:9.0
15375.0:0.0
15376.0:0.0
15377.0:144.0
15378.0:546.0
15379.0:672.0
15380.0:385.0
15381.0:379.0
15382.0:697.0
15383.0:961.0
15384.0:842.0
15385.0:961.0
15386.0:934.0
15387.0:999.0
15388.0:936.0
15389.0:1003.0
15390.0:751.0
15391.0:390.0
15392.0:115.0
15393.0:186.0
15394.0:451.0
15395.0:701.0
15396.0:894.0
15397.0:865.0
15398.0:961.0
15399.0:903.0
15400.0:1000.0
15401.0:940.0
15402.0:983.0
15403.0:743.0
15404.0:637.0
15405.0:208.0
15406.0:47.0
15407.0:10.0
15408.0:1.0
15409.0:1.0
15410.0:0.0
15411.0:0.0
15412.0:0.0
15413.0:7.0
15414.0:10.0
15415.0:134.0
15416.0:778.0
15417.0:984.0
15418.0:1016.0
15419.0:1021.0
15420.0:819.0
15421.0:637.0
15422.0:188.0
15423.0:43.0
15424.0:9.0
15425.0:1.0
15426.0:0.0
15427.0:0.0
15428.0:49.0
15429.0:345.0
15430.0:480.0
15431.0:731.0
15432.0:827.0
15433.0:867.0
15434.0:804.0
15435.0:681.0
15436.0:560.0
15437.0:269.0
15438.0:66.0
15439.0:15.0
15440.0:3.0
15441.0:0.0
15442.0:141.0
15443.0:121.0
15444.0:257.0
15445.0:81.0
15446.0:53.0
15447.0:41.0
15448.0:410.0
15449.0:612.0
15450.0:901.0
15451.0:944.0
15452.0:929.0
15453.0:859.0
15454.0:747.0
15455.0:358.0
15456.0:158.0
15457.0:246.0
15458.0:634.0
15459.0:923.0
15460.0:1007.0
15461.0:1019.0
15462.0:1023.0
15463.0:1023.0
15464.0:1023.0
15465.0:1023.0
15466.0:1022.0
15467.0:979.0
15468.0:773.0
15469.0:623.0
15470.0:173.0
15471.0:40.0
15472.0:36.0
15473.0:97.0
15474.0:85.0
15475.0:83.0
15476.0:17.0
15477.0:3.0
15478.0:7.0
15479.0:1.0
15480.0:344.0
15481.0:904.0
15482.0:1002.0
15483.0:897.0
15484.0:804.0
15485.0:365.0
15486.0:86.0
15487.0:19.0
15488.0:3.0
15489.0:0.0
15490.0:0.0
15491.0:3.0
15492.0:219.0
15493.0:540.0
15494.0:715.0
15495.0:623.0
15496.0:679.0
15497.0:643.0
15498.0:631.0
15499.0:558.0
15500.0:365.0
15501.0:122.0
15502.0:29.0
15503.0:5.0
15504.0:0.0
15505.0:0.0
15506.0:22.0
15507.0:583.0
15508.0:933.0
15509.0:959.0
15510.0:725.0
15511.0:945.0
15512.0:1010.0
15513.0:1020.0
15514.0:1022.0
15515.0:1022.0
15516.0:1022.0
15517.0:944.0
15518.0:722.0
15519.0:265.0
15520.0:62.0
15521.0:30.0
15522.0:607.0
15523.0:957.0
15524.0:1017.0
15525.0:1021.0
15526.0:1023.0
15527.0:1023.0
15528.0:1023.0
15529.0:1006.0
15530.0:969.0
15531.0:720.0
15532.0:625.0
15533.0:196.0
15534.0:44.0
15535.0:9.0
15536.0:1.0
15537.0:10.0
15538.0:5.0
15539.0:0.0
15540.0:0.0
15541.0:0.0
15542.0:8.0
15543.0:623.0
15544.0:964.0
15545.0:1012.0
15546.0:1016.0
15547.0:1012.0
15548.0:537.0
15549.0:172.0
15550.0:40.0
15551.0:11.0
15552.0:1.0
15553.0:0.0
15554.0:0.0
15555.0:4.0
15556.0:148.0
15557.0:632.0
15558.0:889.0
